run_id,dataset,model_name,model_seed,datastream_seed,replication,timestamp,dynamic,explainer,time,model_performance,explanation_stream_length,final_pfi,run_file,version,concept_drift,alpha,reservoir_length,concept_drif_time,concept_drift_width
agrawal_ARF_fe2_1_1_9_1659986665.6892912_dynamic,agrawal,ARF,1,1,9,1659986665.6892912,True,EMA_uniform,169.76382040977478,0.0,20000,0.42294092464562333_0.005141783474580508_0.004711215163132145_0.0041376161872228754_0.4526313462306227_0.0005562548399708287_0.0055940208772889966_0.0035516593681491695_0.0005415754325020235,agrawal_ARF_fe2_1_1_9_1659986665.6892912_EMA_uniform_dynamic.csv,2,fe2,0.001,1000,0.5,0.01
agrawal_ARF_fe2_1_1_9_1659986665.6892912_dynamic,agrawal,ARF,1,1,9,1659986665.6892912,True,EMA_geometric,167.79388809204102,0.0,20000,0.4324017587319439_0.0018878598982284972_0.003668749857873565_0.0021501779320656548_0.47186507566655306_0.004135595301945388_0.005855509474058192_0.0036409201522249438_0.0021073378612412063,agrawal_ARF_fe2_1_1_9_1659986665.6892912_EMA_geometric_dynamic.csv,2,fe2,0.001,1000,0.5,0.01
agrawal_ARF_fe2_1_1_9_1659986665.6892912_dynamic,agrawal,ARF,1,1,9,1659986665.6892912,True,batch_interval,254.95605492591852,0.0,20000,0.43671835917958984_0.0065032516258129065_0.003001500750375188_0.003001500750375188_0.45772886443221616_0.0005002501250625313_0.005002501250625313_0.003001500750375188_0.0005002501250625313,agrawal_ARF_fe2_1_1_9_1659986665.6892912_batch_interval_dynamic.csv,2,fe2,0.0,0,0.5,0.01
agrawal_ARF_fn_1_5_1_1659894650.284653_dynamic,agrawal,ARF,1,5,1,1659894650.284653,True,EMA_uniform,358.9244239330292,0.0,20000,0.0009373237863186188_0.0034990704806240965_0.43396389469324514_0.4547932581037578_0.004578534514624495_0.001334352997359098_0.003026724625106773_0.003942814279230891_0.005539562656057536,agrawal_ARF_fn_1_5_1_1659894650.284653_EMA_uniform_dynamic.csv,2,fn,0.001,1000,0.5,0.01
agrawal_ARF_fn_1_5_1_1659894650.284653_dynamic,agrawal,ARF,1,5,1,1659894650.284653,True,EMA_geometric,355.87366366386414,0.0,20000,0.004100622346435843_0.002402414591736651_0.44010897117598646_0.4489314694186931_0.0065034885646895035_0.0018556215061882174_0.004570223889201355_0.00882210240904538_0.005890606767693224,agrawal_ARF_fn_1_5_1_1659894650.284653_EMA_geometric_dynamic.csv,2,fn,0.001,1000,0.5,0.01
agrawal_ARF_fn_1_5_1_1659894650.284653_dynamic,agrawal,ARF,1,5,1,1659894650.284653,True,batch_interval,499.4145312309265,0.0,20000,0.0020010005002501254_0.0025012506253126567_0.45772886443221616_0.46373186593296656_0.0035017508754377194_0.003001500750375188_0.0020010005002501254_0.0065032516258129065_0.003001500750375188,agrawal_ARF_fn_1_5_1_1659894650.284653_batch_interval_dynamic.csv,2,fn,0.0,0,0.5,0.01
agrawal_LGBM_no_1_5_2_1659869883.4492836,agrawal,LGBM,1,5,2,1659869883.4492836,False,EMA_uniform,591.733594417572,0.998939393939394,20000,0.3488356077193322_0.15248389313931315_0.3598894970085806_-5.3693545776920994e-05_7.984544973354353e-11_-0.0006177205176213019_-1.1980410896733633e-06_-0.00036123628632217297_-1.521893156250783e-06,agrawal_LGBM_no_1_5_2_1659869883.4492836_EMA_uniform.csv,2,no,0.001,1000,nodrift,nodrift
agrawal_LGBM_no_1_5_2_1659869883.4492836,agrawal,LGBM,1,5,2,1659869883.4492836,False,EMA_geometric,590.2754845619202,0.998939393939394,20000,0.35046536960110347_0.15438357297369745_0.34778348965082206_0.0_0.0_0.0003278502170424417_1.3345754127980888e-11_-0.0003782987750843752_0.0009813722279267876,agrawal_LGBM_no_1_5_2_1659869883.4492836_EMA_geometric.csv,2,no,0.001,1000,nodrift,nodrift
agrawal_LGBM_no_1_5_2_1659869883.4492836,agrawal,LGBM,1,5,2,1659869883.4492836,False,batch_interval,688.3300383090973,0.998939393939394,20000,0.3506753376688344_0.15757878939469736_0.3406703351675838_0.0_0.0_0.0_0.0_0.0010005002501250627_0.0,agrawal_LGBM_no_1_5_2_1659869883.4492836_batch_interval.csv,2,no,0.0,0,nodrift,nodrift
agrawal_LGBM_no_1_5_2_1659869883.4492836,agrawal,LGBM,1,5,2,1659869883.4492836,False,batch_total,681.919224023819,0.998939393939394,20000,0.3538176908845443_0.15855792789639483_0.3412170608530427_0.0_5.0002500125006255e-05_5.0002500125006255e-05_0.0_0.00015000750037501875_0.00010000500025001251,agrawal_LGBM_no_1_5_2_1659869883.4492836_batch_total.csv,2,no,0.0,0,nodrift,nodrift
agrawal_ARF_fn_1_2_2_1659896674.6423388_dynamic,agrawal,ARF,1,2,2,1659896674.6423388,True,EMA_uniform,367.8486747741699,0.0,20000,-0.0007243288048849768_0.0032006606164161505_0.43503509715571753_0.4746280445798597_0.001373393732683605_0.0017952017242649837_0.001921760801767707_0.001113655702050636_-0.0002934843768122258,agrawal_ARF_fn_1_2_2_1659896674.6423388_EMA_uniform_dynamic.csv,2,fn,0.001,1000,0.5,0.01
agrawal_ARF_fn_1_2_2_1659896674.6423388_dynamic,agrawal,ARF,1,2,2,1659896674.6423388,True,EMA_geometric,365.041211605072,0.0,20000,0.000356654041546232_0.004089022892939033_0.42030852609967845_0.473299918644936_0.0005571526139601736_-0.0005321236100763815_-0.0005290727267633272_0.0014439731094797814_0.0016381778043550515,agrawal_ARF_fn_1_2_2_1659896674.6423388_EMA_geometric_dynamic.csv,2,fn,0.001,1000,0.5,0.01
